CustomerID,TotalRevenue,TotalOrders,AvgOrderValue,LifespanDays,FirstPurchase,LastPurchase
14317,508.58000000000004,1,508.58000000000004,0,2011-10-06,2011-10-06
17958,508.4599999999999,1,508.4599999999999,0,2011-08-15,2011-08-15
17415,507.84,1,507.84,0,2011-09-21,2011-09-21
14158,507.66,1,507.66,0,2011-10-30,2011-10-30
14820,507.29,4,126.8225,152,2011-06-19,2011-11-18
15721,507.08,1,507.08,0,2011-11-28,2011-11-28
16960,507.05,3,169.01666666666668,213,2011-04-01,2011-11-01
13885,506.8,2,253.4,11,2011-05-23,2011-06-03
16614,506.19,1,506.19,0,2011-06-10,2011-06-10
14014,505.18,1,505.18,0,2011-09-23,2011-09-23
15081,504.8,5,100.96000000000001,345,2010-12-07,2011-11-17
12991,503.76,2,251.88,89,2011-08-19,2011-11-16
17630,503.59999999999997,2,251.79999999999998,62,2011-04-21,2011-06-23
16863,502.8,2,251.4,335,2010-12-08,2011-11-08
15006,502.09,1,502.09,0,2011-10-19,2011-10-19
13865,501.56,4,125.39,231,2011-02-23,2011-10-12
15881,501.39000000000004,5,100.278,52,2010-12-10,2011-01-31
13116,501.14,1,501.14,0,2011-07-24,2011-07-24
13247,501.12,4,125.28,64,2011-09-18,2011-11-22
16616,500.42,2,250.21,142,2011-07-05,2011-11-24
15389,500.0,1,500.0,0,2011-06-20,2011-06-20
14958,499.68,3,166.56,98,2011-04-08,2011-07-15
14077,499.41999999999996,5,99.88399999999999,233,2011-03-10,2011-10-30
15193,499.32,1,499.32,0,2011-10-10,2011-10-10
14681,498.95,3,166.31666666666666,140,2011-05-12,2011-09-29
16488,498.8,3,166.26666666666668,115,2011-07-14,2011-11-06
15142,498.74,1,498.74,0,2011-10-24,2011-10-24
17053,498.48,1,498.48,0,2011-08-01,2011-08-01
17298,498.42,2,249.21,23,2011-08-07,2011-08-30
16820,497.61,1,497.61,0,2011-09-05,2011-09-05
17495,497.56,2,248.78,31,2011-11-01,2011-12-02
16368,497.43,2,248.715,25,2011-11-11,2011-12-07
15300,496.44,1,496.44,0,2011-10-06,2011-10-06
15018,496.21000000000004,3,165.40333333333334,329,2010-12-07,2011-11-01
17374,495.77,2,247.885,62,2011-03-03,2011-05-05
15448,494.64,1,494.64,0,2011-01-31,2011-01-31
16352,494.44,2,247.22,20,2011-11-02,2011-11-22
17333,494.25,1,494.25,0,2011-09-15,2011-09-15
12763,494.08,2,247.04,230,2010-12-05,2011-07-24
15877,493.28,2,246.64,16,2011-11-22,2011-12-08
13176,492.84,1,492.84,0,2011-10-24,2011-10-24
14270,492.65000000000003,1,492.65000000000003,0,2011-01-12,2011-01-12
15507,492.36,1,492.36,0,2011-06-21,2011-06-21
13732,491.86,1,491.86,0,2011-11-11,2011-11-11
14236,490.86,2,245.43,291,2010-12-02,2011-09-20
15000,490.52,1,490.52,0,2011-10-23,2011-10-23
14416,490.22,2,245.11,20,2011-10-28,2011-11-17
18074,489.6,1,489.6,0,2010-12-01,2010-12-01
12809,489.31,1,489.31,0,2011-06-15,2011-06-15
17361,488.2,3,162.73333333333332,242,2011-02-21,2011-10-21
14396,487.99,2,243.995,306,2010-12-03,2011-10-05
15165,487.75,1,487.75,0,2010-12-01,2010-12-01
16643,487.51,1,487.51,0,2011-04-08,2011-04-08
13338,487.02,1,487.02,0,2011-07-05,2011-07-05
13675,486.82000000000005,2,243.41000000000003,133,2011-02-28,2011-07-11
17453,486.71999999999997,2,243.35999999999999,46,2011-10-06,2011-11-22
15287,486.69,2,243.345,48,2011-09-30,2011-11-17
13153,486.22,1,486.22,0,2011-12-04,2011-12-04
12639,486.1,1,486.1,0,2011-04-15,2011-04-15
15109,484.95,1,484.95,0,2011-04-08,2011-04-08
16999,484.82,2,242.41,50,2011-09-26,2011-11-16
16504,484.38,1,484.38,0,2011-11-14,2011-11-14
16518,484.32,2,242.16,222,2011-02-28,2011-10-09
14130,483.86,1,483.86,0,2011-01-24,2011-01-24
13531,483.8,2,241.9,161,2010-12-08,2011-05-18
12808,483.65000000000003,3,161.21666666666667,331,2010-12-06,2011-11-03
14147,483.4,2,241.7,207,2011-02-27,2011-09-22
17555,483.26,2,241.63,314,2011-01-09,2011-11-20
14450,483.25,3,161.08333333333334,139,2011-01-23,2011-06-12
16603,482.47,2,241.235,16,2011-09-09,2011-09-26
17950,482.2,3,160.73333333333332,293,2010-12-09,2011-09-28
12504,482.04999999999995,2,241.02499999999998,12,2011-11-09,2011-11-21
16693,482.01,2,241.005,203,2011-03-13,2011-10-02
18216,481.75,1,481.75,0,2011-11-08,2011-11-08
15091,480.71,1,480.71,0,2011-10-03,2011-10-03
16812,479.35,1,479.35,0,2010-12-14,2010-12-14
16008,478.78,3,159.59333333333333,180,2011-05-19,2011-11-16
15589,478.53000000000003,3,159.51000000000002,54,2011-02-02,2011-03-29
16768,478.09000000000003,3,159.36333333333334,224,2011-03-13,2011-10-23
12644,477.91,1,477.91,0,2011-08-02,2011-08-02
13092,477.83,5,95.566,288,2010-12-15,2011-09-30
14320,477.79,2,238.895,126,2011-01-11,2011-05-17
12447,476.49,1,476.49,0,2011-04-10,2011-04-10
18176,476.35,1,476.35,0,2010-12-16,2010-12-16
14853,475.8,2,237.9,187,2011-05-12,2011-11-15
14497,475.37,1,475.37,0,2011-02-03,2011-02-03
15780,475.28000000000003,3,158.42666666666668,174,2010-12-17,2011-06-09
15349,473.81,2,236.905,29,2011-06-05,2011-07-04
15557,473.65000000000003,1,473.65000000000003,0,2011-11-11,2011-11-11
16374,473.03000000000003,2,236.51500000000001,196,2011-03-22,2011-10-04
14013,473.02,3,157.67333333333332,165,2011-03-09,2011-08-21
16038,471.78000000000003,3,157.26000000000002,194,2011-05-22,2011-12-02
17964,471.7,2,235.85,340,2010-12-02,2011-11-08
16885,471.51,3,157.17,341,2010-12-17,2011-11-24
13066,470.8,2,235.4,7,2011-11-07,2011-11-15
15963,470.76,2,235.38,25,2011-10-25,2011-11-20
14431,470.36,1,470.36,0,2011-02-10,2011-02-10
15471,469.48,1,469.48,0,2011-12-07,2011-12-07
15026,469.0,3,156.33333333333334,197,2011-03-07,2011-09-20
14896,468.77000000000004,2,234.38500000000002,160,2010-12-09,2011-05-19
13171,468.41,3,156.13666666666668,277,2011-02-13,2011-11-18
14335,468.26,2,234.13,80,2011-09-04,2011-11-23
14029,467.66,2,233.83,80,2011-07-18,2011-10-07
15468,467.51,2,233.755,0,2011-10-19,2011-10-19
13579,467.04,2,233.52,354,2010-12-05,2011-11-25
14205,466.7,2,233.35,247,2011-03-20,2011-11-23
13248,465.68,2,232.84,64,2011-06-03,2011-08-07
15036,465.55,3,155.18333333333334,107,2011-06-13,2011-09-28
17140,465.32,1,465.32,0,2011-04-06,2011-04-06
16742,464.9,1,464.9,0,2011-10-24,2011-10-24
13928,464.57,4,116.1425,122,2011-07-29,2011-11-29
16586,463.95,1,463.95,0,2011-04-05,2011-04-05
14967,463.8,1,463.8,0,2011-10-21,2011-10-21
12787,463.66,3,154.55333333333334,182,2011-05-31,2011-11-30
17418,463.46000000000004,2,231.73000000000002,281,2011-01-20,2011-10-28
14489,463.38,1,463.38,0,2011-05-16,2011-05-16
12945,462.95,1,462.95,0,2011-02-24,2011-02-24
14331,462.65999999999997,2,231.32999999999998,10,2011-07-27,2011-08-07
14470,461.19,2,230.595,275,2011-02-25,2011-11-28
12391,460.89,1,460.89,0,2011-11-18,2011-11-18
16824,460.64,2,230.32,148,2011-06-28,2011-11-24
16805,460.59,2,230.295,186,2010-12-14,2011-06-19
12491,460.40000000000003,1,460.40000000000003,0,2011-11-01,2011-11-01
12355,459.4,1,459.4,0,2011-05-09,2011-05-09
16589,459.24,3,153.08,90,2011-07-01,2011-09-29
17880,458.92,1,458.92,0,2010-12-10,2010-12-10
15754,458.57,3,152.85666666666665,195,2011-04-07,2011-10-19
13506,458.52,2,229.26,53,2010-12-05,2011-01-27
17392,457.91,2,228.955,51,2010-12-16,2011-02-06
15092,457.81,2,228.905,68,2011-03-01,2011-05-08
15121,457.72,2,228.86,238,2011-02-24,2011-10-20
12375,457.5,2,228.75,87,2011-09-02,2011-11-29
13398,457.34,1,457.34,0,2011-05-31,2011-05-31
12564,456.9,1,456.9,0,2011-03-23,2011-03-23
12999,455.88,3,151.96,49,2011-04-08,2011-05-27
14513,455.59000000000003,3,151.86333333333334,188,2011-02-24,2011-08-31
15585,455.3,1,455.3,0,2011-06-16,2011-06-16
16529,455.25,1,455.25,0,2011-06-02,2011-06-02
13485,454.24,1,454.24,0,2011-04-20,2011-04-20
15475,454.10999999999996,1,454.10999999999996,0,2011-09-23,2011-09-23
17564,454.01,3,151.33666666666667,55,2011-09-20,2011-11-15
18158,453.4,2,226.7,79,2011-09-12,2011-11-30
12729,453.01,1,453.01,0,2011-08-18,2011-08-18
18071,453.0,2,226.5,108,2010-12-09,2011-03-27
14184,452.89,1,452.89,0,2011-10-04,2011-10-04
12591,452.84999999999997,1,452.84999999999997,0,2011-01-26,2011-01-26
12970,452.24,4,113.06,315,2011-01-21,2011-12-02
16574,451.44,1,451.44,0,2011-09-29,2011-09-29
15802,451.42,1,451.42,0,2011-07-20,2011-07-20
14173,450.84,4,112.71,208,2011-05-04,2011-11-29
17040,449.73,1,449.73,0,2011-07-25,2011-07-25
13489,449.52,4,112.38,189,2011-02-18,2011-08-26
12448,449.45,1,449.45,0,2011-10-26,2011-10-26
15739,449.12,1,449.12,0,2011-10-04,2011-10-04
17579,448.90000000000003,3,149.63333333333335,174,2011-06-13,2011-12-05
14780,447.68,2,223.84,24,2011-09-21,2011-10-16
15646,447.64000000000004,3,149.21333333333334,214,2010-12-02,2011-07-05
15456,447.22,3,149.07333333333335,75,2010-12-15,2011-03-01
15368,446.94000000000005,1,446.94000000000005,0,2011-11-18,2011-11-18
15889,446.87,2,223.435,212,2010-12-05,2011-07-06
14149,446.62,1,446.62,0,2011-05-03,2011-05-03
17370,446.18,4,111.545,96,2011-06-23,2011-09-28
17190,444.74,2,222.37,148,2011-05-16,2011-10-12
18006,444.68,1,444.68,0,2011-11-16,2011-11-16
14638,443.6,1,443.6,0,2011-10-20,2011-10-20
16404,443.05,1,443.05,0,2011-09-30,2011-09-30
18222,443.0,1,443.0,0,2011-09-08,2011-09-08
14093,442.85,1,442.85,0,2011-11-27,2011-11-27
12579,440.42,1,440.42,0,2011-09-22,2011-09-22
15524,440.0,1,440.0,0,2011-11-15,2011-11-15
18233,440.0,1,440.0,0,2011-01-18,2011-01-18
14022,440.0,1,440.0,0,2011-04-28,2011-04-28
13954,439.92,2,219.96,69,2011-09-30,2011-12-08
16025,439.65999999999997,1,439.65999999999997,0,2011-11-10,2011-11-10
13359,439.56,1,439.56,0,2011-10-07,2011-10-07
16968,439.43,2,219.715,103,2011-08-24,2011-12-05
13358,439.03,1,439.03,0,2011-03-16,2011-03-16
14272,437.96,2,218.98,180,2011-03-30,2011-09-27
12552,437.82,2,218.91,0,2011-10-31,2011-11-01
16034,437.7,3,145.9,136,2011-01-11,2011-05-27
12592,437.6,2,218.8,121,2011-05-10,2011-09-08
15553,437.23,1,437.23,0,2011-10-10,2011-10-10
16084,436.18,1,436.18,0,2011-02-13,2011-02-13
15551,436.06,1,436.06,0,2011-11-03,2011-11-03
16948,435.02,3,145.00666666666666,187,2011-01-18,2011-07-24
14910,434.35,4,108.5875,51,2011-10-16,2011-12-07
14460,434.34,3,144.78,200,2011-02-02,2011-08-21
12493,433.74,2,216.87,31,2011-05-26,2011-06-27
17035,433.53000000000003,2,216.76500000000001,65,2011-02-01,2011-04-08
14157,432.88,2,216.44,265,2011-02-27,2011-11-20
16236,432.2,1,432.2,0,2011-09-22,2011-09-22
16881,432.0,1,432.0,0,2011-10-04,2011-10-04
15976,430.94,2,215.47,54,2011-05-03,2011-06-27
18106,430.7,1,430.7,0,2011-01-14,2011-01-14
12452,430.57,2,215.285,0,2011-11-23,2011-11-23
13245,430.5,1,430.5,0,2011-10-20,2011-10-20
12795,430.48,1,430.48,0,2011-11-21,2011-11-21
12827,430.15000000000003,3,143.38333333333335,38,2011-10-26,2011-12-04
14998,429.87,2,214.935,71,2011-04-12,2011-06-22
16884,429.84000000000003,2,214.92000000000002,0,2011-11-02,2011-11-02
15450,429.84,1,429.84,0,2011-11-09,2011-11-09
15230,429.6,2,214.8,1,2011-04-13,2011-04-14
13602,428.89,1,428.89,0,2011-10-06,2011-10-06
15957,428.89,1,428.89,0,2011-11-08,2011-11-08
16324,428.68,3,142.89333333333335,48,2011-06-15,2011-08-03
17869,428.18,5,85.636,260,2010-12-06,2011-08-24
15360,427.93,1,427.93,0,2011-10-31,2011-10-31
12725,427.8,1,427.8,0,2010-12-03,2010-12-03
12403,427.7,1,427.7,0,2011-10-21,2011-10-21
12740,427.6,1,427.6,0,2011-10-07,2011-10-07
12802,427.58,1,427.58,0,2011-06-06,2011-06-06
15994,427.07,1,427.07,0,2011-10-16,2011-10-16
17223,426.79,2,213.395,58,2010-12-06,2011-02-02
15930,426.63,1,426.63,0,2011-10-03,2011-10-03
14288,426.6,1,426.6,0,2011-05-10,2011-05-10
15639,425.32,1,425.32,0,2011-07-28,2011-07-28
16780,425.19,2,212.595,158,2011-03-25,2011-08-31
17134,425.0,2,212.5,157,2011-03-20,2011-08-25
17371,423.89,3,141.29666666666665,343,2010-12-13,2011-11-22
13140,423.72,3,141.24,258,2010-12-08,2011-08-23
16119,423.36,2,211.68,64,2011-09-28,2011-12-01
15012,423.04,2,211.52,319,2010-12-01,2011-10-17
18034,422.88,2,211.44,0,2011-11-18,2011-11-18
17525,422.70000000000005,1,422.70000000000005,0,2010-12-15,2010-12-15
13473,422.64,2,211.32,272,2011-01-11,2011-10-10
16689,422.59999999999997,2,211.29999999999998,6,2011-09-18,2011-09-25
18240,422.58,1,422.58,0,2011-10-24,2011-10-24
17232,421.52,2,210.76,11,2011-11-25,2011-12-07
14757,420.5,1,420.5,0,2011-09-25,2011-09-25
15206,420.29999999999995,4,105.07499999999999,265,2011-03-09,2011-11-29
14124,419.58000000000004,1,419.58000000000004,0,2011-09-16,2011-09-16
15361,418.92,1,418.92,0,2010-12-13,2010-12-13
15967,418.83,2,209.415,295,2011-01-25,2011-11-16
12593,418.09999999999997,3,139.36666666666665,110,2011-05-05,2011-08-23
17701,417.95,1,417.95,0,2011-04-01,2011-04-01
16629,417.73,2,208.865,22,2011-09-04,2011-09-27
13615,417.69,1,417.69,0,2011-01-25,2011-01-25
16737,417.59999999999997,1,417.59999999999997,0,2011-10-17,2011-10-17
12833,417.38,1,417.38,0,2011-07-17,2011-07-17
18001,417.23,2,208.615,74,2011-09-14,2011-11-27
13166,417.2,1,417.2,0,2011-03-01,2011-03-01
16816,417.06,4,104.265,254,2010-12-16,2011-08-28
13889,416.90000000000003,1,416.90000000000003,0,2011-09-08,2011-09-08
15935,416.86,2,208.43,2,2011-04-12,2011-04-14
16957,416.64,2,208.32,42,2011-03-03,2011-04-14
13085,416.08000000000004,2,208.04000000000002,137,2011-02-17,2011-07-05
15803,415.82000000000005,1,415.82000000000005,0,2011-10-19,2011-10-19
14139,415.82,1,415.82,0,2011-10-24,2011-10-24
12930,415.8,2,207.9,93,2011-06-21,2011-09-22
12580,415.7,1,415.7,0,2011-04-07,2011-04-07
15725,415.25,1,415.25,0,2011-11-24,2011-11-24
14333,415.2,1,415.2,0,2011-10-03,2011-10-03
16795,414.88,1,414.88,0,2010-12-09,2010-12-09
12993,414.76,4,103.69,275,2011-02-14,2011-11-16
16239,414.2,2,207.1,132,2011-06-03,2011-10-14
17483,414.04,3,138.01333333333335,117,2011-06-09,2011-10-05
17052,413.75,1,413.75,0,2011-11-11,2011-11-11
13974,413.59000000000003,1,413.59000000000003,0,2011-10-21,2011-10-21
16834,413.46,1,413.46,0,2011-04-26,2011-04-26
14620,412.78000000000003,2,206.39000000000001,78,2011-03-01,2011-05-18
13827,412.05,3,137.35,85,2011-07-19,2011-10-13
15523,412.01000000000005,1,412.01000000000005,0,2011-09-16,2011-09-16
16272,411.7,1,411.7,0,2011-08-15,2011-08-15
17913,411.6,2,205.8,296,2010-12-19,2011-10-12
14670,411.53,2,205.765,0,2011-03-04,2011-03-04
15186,411.41,2,205.705,154,2011-06-24,2011-11-25
15099,410.48,1,410.48,0,2011-09-16,2011-09-16
15695,409.98,2,204.99,0,2011-03-18,2011-03-18
14048,409.93,1,409.93,0,2011-02-07,2011-02-07
14348,409.57,1,409.57,0,2011-03-24,2011-03-24
12990,409.5,3,136.5,278,2011-02-02,2011-11-08
15225,409.40000000000003,1,409.40000000000003,0,2011-04-19,2011-04-19
16243,409.1,2,204.55,21,2011-10-16,2011-11-06
16018,408.90000000000003,2,204.45000000000002,141,2011-06-12,2011-10-31
15269,408.8,1,408.8,0,2011-11-16,2011-11-16
16399,408.57,2,204.285,216,2011-04-18,2011-11-20
17931,408.36,2,204.18,121,2011-03-29,2011-07-28
16010,407.5,3,135.83333333333334,116,2010-12-12,2011-04-08
15184,406.76,2,203.38,161,2011-06-02,2011-11-10
15127,406.53,1,406.53,0,2011-10-05,2011-10-05
16947,406.48,1,406.48,0,2011-04-18,2011-04-18
15342,406.09,1,406.09,0,2011-08-02,2011-08-02
14616,406.08000000000004,3,135.36,74,2011-01-26,2011-04-11
16204,405.71,1,405.71,0,2011-11-16,2011-11-16
18036,405.62,3,135.20666666666668,213,2011-04-08,2011-11-07
12922,405.38,1,405.38,0,2011-07-01,2011-07-01
17379,404.66,1,404.66,0,2011-11-28,2011-11-28
15938,404.58,5,80.916,211,2011-01-20,2011-08-19
16319,404.40000000000003,1,404.40000000000003,0,2011-05-06,2011-05-06
16484,404.3,2,202.15,17,2011-06-02,2011-06-19
12498,403.70000000000005,3,134.5666666666667,36,2011-10-13,2011-11-18
17431,403.3,1,403.3,0,2011-01-30,2011-01-30
15221,403.25,1,403.25,0,2010-12-08,2010-12-08
12386,401.9,2,200.95,29,2010-12-08,2011-01-06
15158,401.40000000000003,1,401.40000000000003,0,2011-10-25,2011-10-25
16500,400.86,6,66.81,326,2011-01-13,2011-12-05
16198,400.68100000000004,1,400.68100000000004,0,2011-09-25,2011-09-25
12792,400.53999999999996,1,400.53999999999996,0,2011-03-28,2011-03-28
17375,400.1,3,133.36666666666667,162,2010-12-13,2011-05-24
18164,399.65000000000003,1,399.65000000000003,0,2011-11-02,2011-11-02
13255,399.51,2,199.755,364,2010-12-01,2011-11-30
18154,399.19,2,199.595,40,2011-10-27,2011-12-06
15522,398.84,2,199.42,54,2011-09-13,2011-11-07
17830,398.7,3,132.9,287,2011-02-24,2011-12-08
12508,398.27,2,199.135,2,2011-11-10,2011-11-13
13352,397.97999999999996,1,397.97999999999996,0,2011-10-10,2011-10-10
15429,397.35,2,198.675,48,2011-09-25,2011-11-13
17926,397.29,2,198.645,70,2011-05-20,2011-07-29
12824,397.12,1,397.12,0,2011-10-11,2011-10-11
13594,396.97,1,396.97,0,2011-10-18,2011-10-18
13673,396.92,2,198.46,13,2011-11-07,2011-11-21
17486,396.87,1,396.87,0,2011-03-23,2011-03-23
15883,396.48,2,198.24,31,2011-11-06,2011-12-07
18067,396.33,1,396.33,0,2011-10-30,2011-10-30
16354,395.8,2,197.9,9,2011-09-27,2011-10-07
17603,394.72,1,394.72,0,2011-09-22,2011-09-22
14619,394.44,1,394.44,0,2011-04-08,2011-04-08
16207,394.38,1,394.38,0,2011-11-14,2011-11-14
15386,394.14,1,394.14,0,2011-06-06,2011-06-06
15264,393.74,1,393.74,0,2011-10-06,2011-10-06
15345,393.54,1,393.54,0,2011-10-25,2011-10-25
17226,393.49,1,393.49,0,2011-02-04,2011-02-04
14600,393.33000000000004,1,393.33000000000004,0,2011-02-07,2011-02-07
15837,391.98,1,391.98,0,2011-10-06,2011-10-06
16917,391.52,1,391.52,0,2011-03-08,2011-03-08
12982,390.54,1,390.54,0,2011-04-11,2011-04-11
17614,390.07,1,390.07,0,2011-10-13,2011-10-13
17936,389.84,1,389.84,0,2011-12-04,2011-12-04
18024,389.78,2,194.89,0,2011-07-10,2011-07-10
14752,389.64,1,389.64,0,2011-10-27,2011-10-27
13873,389.6,3,129.86666666666667,190,2011-02-03,2011-08-12
13345,389.5,1,389.5,0,2011-02-25,2011-02-25
16250,389.44,2,194.72,112,2010-12-01,2011-03-23
15847,389.27,2,194.635,249,2011-02-24,2011-11-01
12690,389.01,1,389.01,0,2011-05-18,2011-05-18
17595,388.79,2,194.395,24,2011-11-02,2011-11-27
15592,388.58,1,388.58,0,2011-10-24,2011-10-24
13899,388.52,2,194.26,258,2011-03-10,2011-11-23
13856,388.5,3,129.5,34,2011-05-20,2011-06-24
17438,388.45000000000005,1,388.45000000000005,0,2011-03-31,2011-03-31
16776,388.28,1,388.28,0,2011-10-10,2011-10-10
14538,388.25,2,194.125,191,2011-03-28,2011-10-06
17357,388.14,2,194.07,0,2011-11-15,2011-11-15
17817,387.68,3,129.22666666666666,272,2011-03-07,2011-12-05
14420,387.52,1,387.52,0,2011-09-01,2011-09-01
17508,387.31,1,387.31,0,2011-03-04,2011-03-04
14114,386.53,2,193.265,56,2011-01-13,2011-03-11
15664,386.43,1,386.43,0,2011-10-20,2011-10-20
14779,386.15,3,128.71666666666667,43,2011-01-20,2011-03-04
13821,385.64,2,192.82,116,2011-03-23,2011-07-18
17711,385.1,2,192.55,279,2011-02-23,2011-11-29
13919,384.81,2,192.405,62,2011-08-10,2011-10-11
13833,384.8,1,384.8,0,2011-07-03,2011-07-03
17250,384.52,2,192.26,257,2011-03-23,2011-12-06
17189,384.40000000000003,2,192.20000000000002,253,2010-12-15,2011-08-25
17205,384.08,1,384.08,0,2011-10-17,2011-10-17
16982,384.06,1,384.06,0,2011-10-10,2011-10-10
15048,384.05,4,96.0125,303,2010-12-06,2011-10-05
12733,383.95,1,383.95,0,2011-04-19,2011-04-19
12515,383.7,1,383.7,0,2010-12-21,2010-12-21
15440,383.68,3,127.89333333333333,154,2011-05-15,2011-10-16
14304,383.45,1,383.45,0,2011-05-01,2011-05-01
15424,383.34,2,191.67,0,2011-03-30,2011-03-30
12832,383.03,2,191.515,65,2011-09-02,2011-11-07
13817,382.98,2,191.49,322,2010-12-23,2011-11-10
18181,382.8,1,382.8,0,2011-11-15,2011-11-15
17239,382.5,1,382.5,0,2011-01-31,2011-01-31
13657,382.14,2,191.07,190,2011-05-22,2011-11-29
17999,382.06,2,191.03,329,2010-12-08,2011-11-02
15090,381.32,1,381.32,0,2011-02-04,2011-02-04
16441,381.2,2,190.6,224,2011-02-21,2011-10-03
12871,380.64,2,190.32,123,2011-05-16,2011-09-16
17573,380.6,3,126.86666666666667,64,2011-09-07,2011-11-10
16930,380.55,3,126.85000000000001,42,2011-10-02,2011-11-13
17138,380.5,1,380.5,0,2011-03-09,2011-03-09
12890,380.46999999999997,1,380.46999999999997,0,2011-11-15,2011-11-15
16769,380.39,1,380.39,0,2011-03-24,2011-03-24
17031,380.35,2,190.175,143,2011-07-08,2011-11-28
14731,380.02,3,126.67333333333333,165,2011-05-11,2011-10-23
14594,379.83,2,189.915,365,2010-12-01,2011-12-02
16552,379.73,2,189.865,130,2010-12-01,2011-04-11
13589,379.65,2,189.825,164,2011-06-13,2011-11-25
13656,379.65,2,189.825,172,2011-01-06,2011-06-28
17878,379.45,1,379.45,0,2011-10-27,2011-10-27
15885,379.35,3,126.45,216,2011-02-03,2011-09-08
16909,379.14,1,379.14,0,2011-09-28,2011-09-28
13372,378.64,1,378.64,0,2011-09-11,2011-09-11
17078,378.2,2,189.1,0,2011-11-03,2011-11-03
17736,377.44,3,125.81333333333333,104,2011-08-18,2011-11-30
15025,377.01,1,377.01,0,2011-11-06,2011-11-06
17489,376.64,2,188.32,153,2011-05-11,2011-10-12
13936,376.58,1,376.58,0,2011-06-13,2011-06-13
16858,375.69000000000005,1,375.69000000000005,0,2010-12-06,2010-12-06
14448,375.35,2,187.675,354,2010-12-10,2011-11-30
14079,375.1,1,375.1,0,2011-08-07,2011-08-07
16147,375.0,1,375.0,0,2011-07-29,2011-07-29
14067,374.7,2,187.35,32,2011-09-04,2011-10-07
17492,374.57,1,374.57,0,2011-04-05,2011-04-05
12873,374.0,1,374.0,0,2011-03-02,2011-03-02
13351,373.94,1,373.94,0,2011-10-04,2011-10-04
13569,373.75,2,186.875,350,2010-12-07,2011-11-22
16321,373.65000000000003,5,74.73,251,2011-01-20,2011-09-28
16903,373.24,1,373.24,0,2011-11-10,2011-11-10
12895,372.8,2,186.4,44,2011-09-14,2011-10-28
12544,372.7,1,372.7,0,2011-11-03,2011-11-03
12981,372.21999999999997,2,186.10999999999999,103,2011-07-29,2011-11-10
16065,372.09,1,372.09,0,2010-12-09,2010-12-09
13300,371.89,1,371.89,0,2011-06-23,2011-06-23
17765,371.88,3,123.96,98,2011-03-28,2011-07-04
14690,371.7,2,185.85,107,2011-07-11,2011-10-26
18155,371.62,3,123.87333333333333,216,2011-02-21,2011-09-25
15472,371.56,1,371.56,0,2011-08-18,2011-08-18
14950,371.2,1,371.2,0,2011-11-20,2011-11-20
15975,371.01,1,371.01,0,2011-09-16,2011-09-16
15063,370.79999999999995,1,370.79999999999995,0,2011-05-10,2011-05-10
16343,370.47999999999996,2,185.23999999999998,0,2011-11-23,2011-11-23
15922,369.5,1,369.5,0,2010-12-01,2010-12-01
16758,369.34000000000003,1,369.34000000000003,0,2011-10-05,2011-10-05
14888,369.2,1,369.2,0,2011-05-16,2011-05-16
16372,367.93,2,183.965,0,2011-11-06,2011-11-06
17911,366.23,1,366.23,0,2011-11-30,2011-11-30
17358,365.85,2,182.925,52,2010-12-19,2011-02-09
